X,Y,Population2030,Gridconnected-2012,Split,SA,MG,MINIMUMCOST,MINIMUMDISTANCE,DistancefromtheHVgrid(meters),Gridextensionsforthosegainingaccess,Urban/RuralSplit,Gainingaccesssettlements,Urbangainingaccesspopulation,Ruralgainingaccesspopulation,,,Urbangainingaccessinkm,Urbanpopulationgainingaccess,Urbangainingaccesssettlements,,GridUrbanPopulation,GridUrbanSettlements,MicroGridUrbanPopulation,MicroGridUrbanSettlements,,,,,,Split300,SA300,MG300,MINIMUMCOST300,MINIMUMDISTANCE300,,Split50,SA50,MG50,MINIMUMCOST50,MINIMUMDISTANCE50,,,GridUrbanPopulation,126761278,inhabitants
38.116667,7.733333,25627,0,Grid,,,0.176564315,10000,35140.0082,10000,Urban,1,25627,0,,,,,,,25627,1,0,0,,,,,,Grid,,,0.176564315,10000,,Grid,,,0.202064497,0.202064497,,,,,
38.833333,9.533333,14667,0,Grid,,,0.178186493,2500,9639.850487,2500,Urban,1,14667,0,,,,,,,14667,1,0,0,,,,,,Grid,,,0.178186493,2500,,Grid,,,0.20551465,0.20551465,,,,,
38.783333,9.55,16264,1,Grid,,,0,2500,4312.162696,0,Urban,0,0,0,,,,,,,16264,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.433333,9.1,17201,1,Grid,,,0,2500,5172.299713,0,Urban,0,0,0,,,,,,,17201,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.533333,9.35,6578,0,Grid,,,0.191141318,7500,13296.27328,7500,Urban,1,6578,0,,,,,,,6578,1,0,0,,,,,,Grid,,,0.191141318,7500,,Grid,,,0.230376095,0.230376095,,,,,
37.716667,9.733333,8725,0,Grid,,,0.185617306,7500,15518.90492,7500,Urban,1,8725,0,,,,,,,8725,1,0,0,,,,,,Grid,,,0.185617306,7500,,Grid,,,0.219744442,0.219744442,,,,,
37,8.85,9623,1,Grid,,,0,2500,2410.060374,0,Urban,0,0,0,,,,,,,9623,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.783333,9.783333,26013,1,Grid,,,0,2500,5354.880121,0,Urban,0,0,0,,,,,,,26013,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.883333,9.55,6350,0,Grid,,,0.191394417,7500,25135.48608,7500,Urban,1,6350,0,,,,,,,6350,1,0,0,,,,,,Grid,,,0.191394417,7500,,Grid,,,0.232181044,0.232181044,,,,,
38.083333,9.5,13130,0,Grid,,,0.180580438,7500,29400.2683,7500,Urban,1,13130,0,,,,,,,13130,1,0,0,,,,,,Grid,,,0.180580438,7500,,Grid,,,0.210122338,0.210122338,,,,,
38.383333,9.833333,12874,0,Grid,,,0.17915563,2500,38355.68236,2500,Urban,1,12874,0,,,,,,,12874,1,0,0,,,,,,Grid,,,0.17915563,2500,,Grid,,,0.206967174,0.206967174,,,,,
39.05,13.583333,10025,0,Grid,,,0.182848634,5000,11445.52439,5000,Urban,1,10025,0,,,,,,,10025,1,0,0,,,,,,Grid,,,0.182848634,5000,,Grid,,,0.214153005,0.214153005,,,,,
38.133333,9,16024,1,Grid,,,0,2500,8093.032365,0,Urban,0,0,0,,,,,,,16024,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.05,9.466667,33469,1,Grid,,,0,2500,6576.694012,0,Urban,0,0,0,,,,,,,33469,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.016667,9.483333,34203,1,Grid,,,0,2500,5056.460737,0,Urban,0,0,0,,,,,,,34203,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
40.483333,8.666667,25930,0,Grid,,,0.176564304,10000,40430.12706,10000,Urban,1,25930,0,,,,,,,25930,1,0,0,,,,,,Grid,,,0.176564304,10000,,Grid,,,0.202064482,0.202064482,,,,,
38.45,9.133333,18281,1,Grid,,,0,2500,2229.376,0,Urban,0,0,0,,,,,,,18281,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.15,13.05,7819,0,Grid,,,0.187683786,7500,39883.77065,7500,Urban,1,7819,0,,,,,,,7819,1,0,0,,,,,,Grid,,,0.187683786,7500,,Grid,,,0.224802336,0.224802336,,,,,
39.15,13.25,7808,0,Grid,,,0.186468456,5000,17926.43831,5000,Urban,1,7808,0,,,,,,,7808,1,0,0,,,,,,Grid,,,0.186468456,5000,,Grid,,,0.222348969,0.222348969,,,,,
39.083333,13.083333,7819,0,Grid,,,0.187683786,7500,34338.20656,7500,Urban,1,7819,0,,,,,,,7819,1,0,0,,,,,,Grid,,,0.187683786,7500,,Grid,,,0.224802336,0.224802336,,,,,
38.7,9.583333,18831,1,Grid,,,0,2500,4542.507569,0,Urban,0,0,0,,,,,,,18831,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.1,9.15,8328,0,Grid,,,0.185871618,5000,16448.46649,5000,Urban,1,8328,0,,,,,,,8328,1,0,0,,,,,,Grid,,,0.185871618,5000,,Grid,,,0.219504261,0.219504261,,,,,
35.433333,9.45,13455,1,Grid,,,0,2500,5536.086061,0,Urban,0,0,0,,,,,,,13455,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.85,9.466667,14490,0,Grid,,,0.17774594,2500,11138.00635,2500,Urban,1,14490,0,,,,,,,14490,1,0,0,,,,,,Grid,,,0.17774594,2500,,Grid,,,0.204426636,0.204426636,,,,,
38.233333,9.933333,13285,0,MicroGrid,,Diesel,0.304305348,15000,55084.97086,0,Urban,0,0,0,,,,,,,0,0,13285,1,,,,,,MicroGrid,,Diesel,0.304305348,15000,,StandAlone,Diesel,,0.330874811,0.5495,,,,,
38.466667,9.666667,12880,0,Grid,,,0.179142925,2500,26068.05475,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
38.65,9.4,11989,0,Grid,,,0.180135073,2500,10788.53686,2500,Urban,1,11989,0,,,,,,,11989,1,0,0,,,,,,Grid,,,0.180135073,2500,,Grid,,,0.209552785,0.209552785,,,,,
42.25,9.666667,33203,0,Grid,,,0.176564035,10000,36361.88256,10000,Urban,1,33203,0,,,,,,,33203,1,0,0,,,,,,Grid,,,0.176564035,10000,,Grid,,,0.202064114,0.202064114,,,,,
37.416667,12.783333,16962,0,Grid,,,0.17715664,5000,11552.99451,5000,Urban,1,16962,0,,,,,,,16962,1,0,0,,,,,,Grid,,,0.17715664,5000,,Grid,,,0.203006164,0.203006164,,,,,
39.116667,10.283333,12450,1,Grid,,,0,2500,4758.214002,0,Urban,0,0,0,,,,,,,12450,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.016667,11.416667,18719,1,Grid,,,0,2500,4532.953209,0,Urban,0,0,0,,,,,,,18719,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.416667,10.533333,14316,0,Grid,,,0.178671729,5000,31556.67428,5000,Urban,1,14316,0,,,,,,,14316,1,0,0,,,,,,Grid,,,0.178671729,5000,,Grid,,,0.206090465,0.206090465,,,,,
41.95,9.316667,34221,1,Grid,,,0,2500,6033.816539,0,Urban,0,0,0,,,,,,,34221,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.983333,9.366667,34218,1,Grid,,,0,2500,541.752144,0,Urban,0,0,0,,,,,,,34218,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.316667,9.383333,6578,0,Grid,,,0.188278105,2500,9492.725459,2500,Urban,1,6578,0,,,,,,,6578,1,0,0,,,,,,Grid,,,0.188278105,2500,,Grid,,,0.224649668,0.224649668,,,,,
38.633333,9.716667,21559,0,Grid,,,0.175079138,2500,11146.03523,2500,Urban,1,21559,0,,,,,,,21559,1,0,0,,,,,,Grid,,,0.175079138,2500,,Grid,,,0.199094048,0.199094048,,,,,
40.05,7.133333,11003,1,Grid,,,0,2500,5400.667458,0,Urban,0,0,0,,,,,,,11003,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.6,12,23235,1,Grid,,,0,2500,7072.612072,0,Urban,0,0,0,,,,,,,23235,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
40.016667,7.666667,5051,0,MicroGrid,,Diesel,0.314739329,30000,60558.34623,0,Urban,0,0,0,,,,,,,0,0,5051,1,,,,,,MicroGrid,,Diesel,0.314739329,30000,,StandAlone,Diesel,,0.351742772,1.1606,,,,,
38.983333,7.533333,14723,0,Grid,,,0.180103415,10000,33020.01458,10000,Urban,1,14723,0,,,,,,,14723,1,0,0,,,,,,Grid,,,0.180103415,10000,,Grid,,,0.209398458,0.209398458,,,,,
39.7,8.283333,15607,0,Grid,,,0.179994773,12500,46449.90834,12500,Urban,1,15607,0,,,,,,,15607,1,0,0,,,,,,Grid,,,0.179994773,12500,,Grid,,,0.208678802,0.208678802,,,,,
38.166667,9.233333,16252,0,Grid,,,0.177576014,5000,18330.47887,5000,Urban,1,16252,0,,,,,,,16252,1,0,0,,,,,,Grid,,,0.177576014,5000,,Grid,,,0.204463553,0.204463553,,,,,
39.233333,9.866667,15565,0,Grid,,,0.177985173,5000,33151.81546,5000,Urban,1,15565,0,,,,,,,15565,1,0,0,,,,,,Grid,,,0.177985173,5000,,Grid,,,0.204617485,0.204617485,,,,,
39.433333,10.916667,22900,1,Grid,,,0,2500,3821.877894,0,Urban,0,0,0,,,,,,,22900,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.133333,9.683333,16447,0,Grid,,,0.177871191,7500,31121.22423,7500,Urban,1,16447,0,,,,,,,16447,1,0,0,,,,,,Grid,,,0.177871191,7500,,Grid,,,0.205256641,0.205256641,,,,,
39.833333,5.216667,430,0,StandAlone,PV,,0.447,0.447,31173.85965,0.447,Rural,1,0,430,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.380914292,0,,StandAlone,PV,,0.447,0.447,,,,,
41.916667,9.316667,28939,1,Grid,,,0,2500,7524.605669,0,Urban,0,0,0,,,,,,,28939,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.033333,9.333333,34221,1,Grid,,,0,2500,611.799869,0,Urban,0,0,0,,,,,,,34221,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.378056,14.339444,17710,0,Grid,,,0.176707591,5000,11543.19599,5000,Urban,1,17710,0,,,,,,,17710,1,0,0,,,,,,Grid,,,0.176707591,5000,,Grid,,,0.202776257,0.202776257,,,,,
39.683333,12.416667,8490,1,Grid,,,0,2500,7542.000442,0,Urban,0,0,0,,,,,,,8490,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.95,9.383333,1309,0,StandAlone,Diesel,,0.330040008,0.6368,25638.19955,0.6368,Rural,1,0,1309,,,,,,,0,0,0,0,,,,,,Grid,,,0.243006025,7500,,StandAlone,Diesel,,0.330040008,0.6368,,,,,
36.916667,6.333333,13302,1,Grid,,,0,2500,915.322363,0,Urban,0,0,0,,,,,,,13302,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.05,11.833333,14442,1,Grid,,,0,2500,6345.926875,0,Urban,0,0,0,,,,,,,14442,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.216667,10.35,13515,0,Grid,,,0.179390546,5000,14049.18193,5000,Urban,1,13515,0,,,,,,,13515,1,0,0,,,,,,Grid,,,0.179390546,5000,,Grid,,,0.208203083,0.208203083,,,,,
38.566667,8.333333,18724,0,Grid,,,0.176466755,7500,32293.16631,7500,Urban,1,18724,0,,,,,,,18724,1,0,0,,,,,,Grid,,,0.176466755,7500,,Grid,,,0.201985208,0.201985208,,,,,
39.3,9.55,14082,0,Grid,,,0.179104086,5000,9138.547132,5000,Urban,1,14082,0,,,,,,,14082,1,0,0,,,,,,Grid,,,0.179104086,5000,,Grid,,,0.206700651,0.206700651,,,,,
39.55,9.983333,16258,0,Grid,,,0.178172422,7500,27162.41428,7500,Urban,1,16258,0,,,,,,,16258,1,0,0,,,,,,Grid,,,0.178172422,7500,,Grid,,,0.205662364,0.205662364,,,,,
38.466667,9.783333,12880,0,Grid,,,0.179142925,2500,28878.94717,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
38.416667,9.433333,13088,1,Grid,,,0,2500,5673.129873,0,Urban,0,0,0,,,,,,,13088,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.516667,10.05,14587,0,Grid,,,0.178864684,7500,35272.9085,7500,Urban,1,14587,0,,,,,,,14587,1,0,0,,,,,,Grid,,,0.178864684,7500,,Grid,,,0.206769313,0.206769313,,,,,
39.416667,9.883333,16375,0,Grid,,,0.17738194,5000,28606.65703,5000,Urban,1,16375,0,,,,,,,16375,1,0,0,,,,,,Grid,,,0.17738194,5000,,Grid,,,0.204202544,0.204202544,,,,,
39.316667,7,11492,0,Grid,,,0.182896233,10000,17356.05601,10000,Urban,1,11492,0,,,,,,,11492,1,0,0,,,,,,Grid,,,0.182896233,10000,,Grid,,,0.214419881,0.214419881,,,,,
38.25,8.933333,16909,0,Grid,,,0.177812899,7500,13400.6759,7500,Urban,1,16909,0,,,,,,,16909,1,0,0,,,,,,Grid,,,0.177812899,7500,,Grid,,,0.20425815,0.20425815,,,,,
38.783333,9.2,11996,1,Grid,,,0,2500,2693.068126,0,Urban,0,0,0,,,,,,,11996,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.016667,9.45,14674,0,Grid,,,0.178785553,5000,21794.96327,5000,Urban,1,14674,0,,,,,,,14674,1,0,0,,,,,,Grid,,,0.178785553,5000,,Grid,,,0.206720616,0.206720616,,,,,
39.35,13.516667,11161,1,Grid,,,0,2500,3086.064015,0,Urban,0,0,0,,,,,,,11161,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.166667,11.4,18306,0,Grid,,,0.177030206,7500,29434.42953,7500,Urban,1,18306,0,,,,,,,18306,1,0,0,,,,,,Grid,,,0.177030206,7500,,Grid,,,0.202737758,0.202737758,,,,,
38.716667,9.95,18985,0,Grid,,,0.176006629,5000,18075.79407,5000,Urban,1,18985,0,,,,,,,18985,1,0,0,,,,,,Grid,,,0.176006629,5000,,Grid,,,0.201278988,0.201278988,,,,,
39.383333,10.5,13510,0,Grid,,,0.17940078,5000,28700.24555,5000,Urban,1,13510,0,,,,,,,13510,1,0,0,,,,,,Grid,,,0.17940078,5000,,Grid,,,0.208217575,0.208217575,,,,,
39.333333,10.566667,13757,0,Grid,,,0.178933186,5000,21965.78353,5000,Urban,1,13757,0,,,,,,,13757,1,0,0,,,,,,Grid,,,0.178933186,5000,,Grid,,,0.207554819,0.207554819,,,,,
37.1,9.633333,16447,0,Grid,,,0.177871191,7500,32403.07117,7500,Urban,1,16447,0,,,,,,,16447,1,0,0,,,,,,Grid,,,0.177871191,7500,,Grid,,,0.205256641,0.205256641,,,,,
37.316667,8.366667,8984,1,Grid,,,0,2500,4780.961986,0,Urban,0,0,0,,,,,,,8984,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.883333,8.283333,21538,1,Grid,,,0,2500,1779.300232,0,Urban,0,0,0,,,,,,,21538,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.483333,9.733333,12880,0,Grid,,,0.179142925,2500,27280.67409,2500,Urban,1,12880,0,,,,,,,12880,1,0,0,,,,,,Grid,,,0.179142925,2500,,Grid,,,0.206949661,0.206949661,,,,,
38.85,9.716667,24194,0,Grid,,,0.175079046,2500,12261.43856,2500,Urban,1,24194,0,,,,,,,24194,1,0,0,,,,,,Grid,,,0.175079046,2500,,Grid,,,0.199093926,0.199093926,,,,,
38.683333,9.75,25926,1,Grid,,,0,2500,5595.068711,0,Urban,0,0,0,,,,,,,25926,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.816667,9.016667,16063,1,Grid,,,0,2500,3266.807656,0,Urban,0,0,0,,,,,,,16063,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.666667,9.95,18612,0,Grid,,,0.175601622,2500,19532.20966,2500,Urban,1,18612,0,,,,,,,18612,1,0,0,,,,,,Grid,,,0.175601622,2500,,Grid,,,0.200147408,0.200147408,,,,,
38.65,9.566667,18831,0,Grid,,,0.175324624,2500,10022.1626,2500,Urban,1,18831,0,,,,,,,18831,1,0,0,,,,,,Grid,,,0.175324624,2500,,Grid,,,0.199783181,0.199783181,,,,,
38.316667,9.05,16024,1,Grid,,,0,2500,704.911263,0,Urban,0,0,0,,,,,,,16024,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.816667,10.966667,19978,1,Grid,,,0,2500,5479.478894,0,Urban,0,0,0,,,,,,,19978,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.783333,8.533333,10422,0,Grid,,,0.185937841,12500,25740.25132,12500,Urban,1,10422,0,,,,,,,10422,1,0,0,,,,,,Grid,,,0.185937841,12500,,Grid,,,0.220910301,0.220910301,,,,,
40.533333,7.333333,5357,0,Grid,,,0.199730553,12500,42957.31075,12500,Urban,1,5357,0,,,,,,,5357,1,0,0,,,,,,Grid,,,0.199730553,12500,,StandAlone,PV,,0.246182392,0.447,,,,,
38.216667,9.383333,14974,0,Grid,,,0.178262243,5000,16444.05924,5000,Urban,1,14974,0,,,,,,,14974,1,0,0,,,,,,Grid,,,0.178262243,5000,,Grid,,,0.205987586,0.205987586,,,,,
38.133333,8.066667,30865,0,Grid,,,0.176022856,7500,25865.42445,7500,Urban,1,30865,0,,,,,,,30865,1,0,0,,,,,,Grid,,,0.176022856,7500,,Grid,,,0.200981702,0.200981702,,,,,
39.433333,10.45,13414,0,Grid,,,0.179587599,5000,35084.32014,5000,Urban,1,13414,0,,,,,,,13414,1,0,0,,,,,,Grid,,,0.179587599,5000,,Grid,,,0.208466022,0.208466022,,,,,
37.35,6.516667,10173,1,Grid,,,0,2500,8150.060417,0,Urban,0,0,0,,,,,,,10173,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.833333,10.15,18297,1,Grid,,,0,2500,5522.441426,0,Urban,0,0,0,,,,,,,18297,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.35,10.133333,11365,0,Grid,,,0.182272609,7500,32799.31416,7500,Urban,1,11365,0,,,,,,,11365,1,0,0,,,,,,Grid,,,0.182272609,7500,,Grid,,,0.212971303,0.212971303,,,,,
39.1,11.533333,13249,0,Grid,,,0.17991369,5000,26547.49749,5000,Urban,1,13249,0,,,,,,,13249,1,0,0,,,,,,Grid,,,0.17991369,5000,,Grid,,,0.208943666,0.208943666,,,,,
36.733333,5.516667,582,0,StandAlone,PV,,0.447,0.447,70656.28675,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.367750499,0,,StandAlone,PV,,0.447,0.447,,,,,
39.466667,12.133333,14021,0,Grid,,,0.178575098,2500,13862.03228,2500,Urban,1,14021,0,,,,,,,14021,1,0,0,,,,,,Grid,,,0.178575098,2500,,Grid,,,0.205561176,0.205561176,,,,,
39.8,9.733333,12272,0,Grid,,,0.179519844,2500,11404.76932,2500,Urban,1,12272,0,,,,,,,12272,1,0,0,,,,,,Grid,,,0.179519844,2500,,Grid,,,0.208672031,0.208672031,,,,,
39.55,10.983333,24692,1,Grid,,,0,2500,1866.721932,0,Urban,0,0,0,,,,,,,24692,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
41.916667,9.433333,37147,1,Grid,,,0,2500,1.944459,0,Urban,0,0,0,,,,,,,37147,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.95,11.5,14060,0,Grid,,,0.179147216,5000,25068.28502,5000,Urban,1,14060,0,,,,,,,14060,1,0,0,,,,,,Grid,,,0.179147216,5000,,Grid,,,0.206760157,0.206760157,,,,,
39.374167,14.445833,17700,0,Grid,,,0.176215035,2500,21519.76621,2500,Urban,1,17700,0,,,,,,,17700,1,0,0,,,,,,Grid,,,0.176215035,2500,,Grid,,,0.20178199,0.20178199,,,,,
37.833333,8.9,16069,0,Grid,,,0.177438952,5000,10934.86235,5000,Urban,1,16069,0,,,,,,,16069,1,0,0,,,,,,Grid,,,0.177438952,5000,,Grid,,,0.204021784,0.204021784,,,,,
38.216667,7.916667,32405,0,Grid,,,0.176022801,7500,27471.1615,7500,Urban,1,32405,0,,,,,,,32405,1,0,0,,,,,,Grid,,,0.176022801,7500,,Grid,,,0.200981627,0.200981627,,,,,
35.316667,5.7,361,0,StandAlone,Diesel,,1.0442,1.0442,146793.9086,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,MicroGrid,,Diesel,0.389441027,0,,StandAlone,Diesel,,1.0442,1.0442,,,,,
34.933333,9.016667,7945,0,MicroGrid,,Diesel,0.309223899,25000,56263.1459,0,Urban,0,0,0,,,,,,,0,0,7945,1,,,,,,MicroGrid,,Diesel,0.309223899,25000,,StandAlone,Diesel,,0.340711912,0.6659,,,,,
39.516667,12.3,14438,1,Grid,,,0,2500,6317.172149,0,Urban,0,0,0,,,,,,,14438,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.983333,5.883333,6127,0,Grid,,,0.19631492,12500,10934.86578,12500,Urban,1,6127,0,,,,,,,6127,1,0,0,,,,,,Grid,,,0.19631492,12500,,StandAlone,Diesel,,0.241513693,0.4622,,,,,
38.216667,12.1,10478,0,Grid,,,0.188333893,17500,48849.98704,17500,Urban,1,10478,0,,,,,,,10478,1,0,0,,,,,,Grid,,,0.188333893,17500,,Grid,,,0.22579094,0.22579094,,,,,
36.683333,11,25273,0,Grid,,,0.17850773,17500,28063.42876,17500,Urban,1,25273,0,,,,,,,25273,1,0,0,,,,,,Grid,,,0.17850773,17500,,Grid,,,0.205951319,0.205951319,,,,,
39.066667,10.466667,10520,1,Grid,,,0,2500,4401.14032,0,Urban,0,0,0,,,,,,,10520,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
34.616667,8.983333,3781,0,MicroGrid,,Diesel,0.318980053,22500,54947.46641,0,Urban,0,0,0,,,,,,,0,0,3781,1,,,,,,MicroGrid,,Diesel,0.318980053,22500,,StandAlone,Diesel,,0.36022422,0.5495,,,,,
37.516667,7.933333,12374,1,Grid,,,0,2500,2447.282953,0,Urban,0,0,0,,,,,,,12374,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
35.466667,8.3,10806,1,Grid,,,0,2500,619.008016,0,Urban,0,0,0,,,,,,,10806,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
36.466667,9.166667,6314,1,Grid,,,0,2500,8007.129575,0,Urban,0,0,0,,,,,,,6314,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.933333,9.416667,11989,0,Grid,,,0.180135073,2500,19915.76682,2500,Urban,1,11989,0,,,,,,,11989,1,0,0,,,,,,Grid,,,0.180135073,2500,,Grid,,,0.209552785,0.209552785,,,,,
37.2,9.3,13556,0,Grid,,,0.179308572,5000,23197.14034,5000,Urban,1,13556,0,,,,,,,13556,1,0,0,,,,,,Grid,,,0.179308572,5000,,Grid,,,0.208084365,0.208084365,,,,,
35.533333,8.083333,7900,0,Grid,,,0.188742559,10000,24099.84437,10000,Urban,1,7900,0,,,,,,,7900,1,0,0,,,,,,Grid,,,0.188742559,10000,,Grid,,,0.227114317,0.230104381,,,,,
35.833333,5.233333,134,0,StandAlone,Diesel,,1.073,1.073,164719.0824,0,Rural,0,0,0,,,,,,,0,0,0,0,,,,,,StandAlone,Diesel,,1.073,0,,StandAlone,Diesel,,1.073,1.073,,,,,
38.833333,12.116667,8368,0,Grid,,,0.186910899,7500,23798.96388,7500,Urban,1,8368,0,,,,,,,8368,1,0,0,,,,,,Grid,,,0.186910899,7500,,Grid,,,0.221639712,0.221639712,,,,,
38.133333,13.116667,9883,0,Grid,,,0.185341722,10000,43241.28467,10000,Urban,1,9883,0,,,,,,,9883,1,0,0,,,,,,Grid,,,0.185341722,10000,,Grid,,,0.218872447,0.218872447,,,,,
39.616667,13.5,10550,0,Grid,,,0.182481121,5000,14246.05995,5000,Urban,1,10550,0,,,,,,,10550,1,0,0,,,,,,Grid,,,0.182481121,5000,,Grid,,,0.214216536,0.214216536,,,,,
37.833333,10.766667,19993,0,Grid,,,0.176564523,10000,24286.28233,10000,Urban,1,19993,0,,,,,,,19993,1,0,0,,,,,,Grid,,,0.176564523,10000,,Grid,,,0.202064782,0.202064782,,,,,
39.55,13.633333,12060,1,Grid,,,0,2500,2171.081435,0,Urban,0,0,0,,,,,,,12060,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
38.85,9.666667,18827,0,Grid,,,0.175329152,2500,12039.45611,2500,Urban,1,18827,0,,,,,,,18827,1,0,0,,,,,,Grid,,,0.175329152,2500,,Grid,,,0.199790262,0.199790262,,,,,
38.4,8.066667,37017,1,Grid,,,0,2500,2031.428351,0,Urban,0,0,0,,,,,,,37017,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
37.066667,11.666667,14362,0,Grid,,,0.180032385,10000,25378.7124,10000,Urban,1,14362,0,,,,,,,14362,1,0,0,,,,,,Grid,,,0.180032385,10000,,Grid,,,0.208873767,0.208873767,,,,,
39.95,11.383333,18831,0,Grid,,,0.175801406,5000,20177.45892,5000,Urban,1,18831,0,,,,,,,18831,1,0,0,,,,,,Grid,,,0.175801406,5000,,Grid,,,0.200736745,0.200736745,,,,,
36.95,11.016667,25645,0,Grid,,,0.176564314,10000,29776.90263,10000,Urban,1,25645,0,,,,,,,25645,1,0,0,,,,,,Grid,,,0.176564314,10000,,Grid,,,0.202064496,0.202064496,,,,,
39.866667,11.7,17602,0,Grid,,,0.176856861,5000,15443.09465,5000,Urban,1,17602,0,,,,,,,17602,1,0,0,,,,,,Grid,,,0.176856861,5000,,Grid,,,0.20299621,0.20299621,,,,,
38.15,9.366667,15462,0,Grid,,,0.178154255,5000,23818.60855,5000,Urban,1,15462,0,,,,,,,15462,1,0,0,,,,,,Grid,,,0.178154255,5000,,Grid,,,0.204834729,0.204834729,,,,,
38.116667,9.283333,16246,0,Grid,,,0.177584896,5000,23786.1827,5000,Urban,1,16246,0,,,,,,,16246,1,0,0,,,,,,Grid,,,0.177584896,5000,,Grid,,,0.204477203,0.204477203,,,,,
41.85,9.083333,14999,0,Grid,,,0.178217199,5000,34243.26955,5000,Urban,1,14999,0,,,,,,,14999,1,0,0,,,,,,Grid,,,0.178217199,5000,,Grid,,,0.205924435,0.205924435,,,,,
37.5,9.116667,12858,1,Grid,,,0,2500,6421.465453,0,Urban,0,0,0,,,,,,,12858,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
42.216667,9.233333,49543,1,Grid,,,0,2500,2941.53673,0,Urban,0,0,0,,,,,,,49543,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.883333,10.75,20293,1,Grid,,,0,2500,8909.989454,0,Urban,0,0,0,,,,,,,20293,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
39.733333,11.816667,20005,1,Grid,,,0,2500,1391.519457,0,Urban,0,0,0,,,,,,,20005,1,0,0,,,,,,Grid,,,0,2500,,Grid,,,0,0,,,,,
